시군명,사적지명,위치,국가,사적분류,형태분류,단체분류,사적사진링크,이전위치,수정일,도로명주소,지번주소,우편번호,WGS84위도,WGS84경도
광주시,"해공 신익희선생 생가, 어록비군","해공선생 생가, 어록비군[신익희]",대한민국,항일,생가,,http://www.dmook.co.kr/gallery/view.asp?seq=200475&path=121014181003&page=75,,2021-02-09,,경기도 광주시 초월읍 서하리 160-1,12705,37.4323621347,127.3065893645
광주시,무갑사 6.25전사자 유해발굴 지역,마을회관앞 무갑산 6.25전사자 유해발굴 기념지역 안내판,대한민국,유해,비,,http://www.dmook.co.kr/gallery/view.asp?seq=258936&path=140719215042&page=101,,2021-02-09,,경기도 광주시 초월읍 학동리 14-36,12731,37.3936969957,127.3405252240
광주시,대한독립단장 조맹선호국기념비,한양조씨 조영무묘 입구 대한독립단장 의사 원석 [조맹선]호국기념비,대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=200475&path=121014181003&page=237,,2021-02-09,,경기도 광주시 퇴촌면 광동리 70-1,12711,37.4626632045,127.3128824377
광주시,애국지사 조창선 영모기념비,한양조씨 조영무묘 입구 애국지사 한양조공 창선 영모기념비[조창선],대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=200475&path=121014181003&page=237,,2021-02-09,,경기도 광주시 퇴촌면 광동리 70-1,12711,37.4626632045,127.3128824377
광주시,애국지사 조천일 공적기념비,한양조씨 조영무묘 입구 애국지사 한양조공 천일 공적기념비[조천일],대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=200475&path=121014181003&page=237,,2021-02-09,,경기도 광주시 퇴촌면 광동리 70-1,12711,37.4626632045,127.3128824377
광주시,애국지사 효산 조만산공로추모비,한양조씨 조영무묘 입구 애국지사 한양조공 효산 만산공로추모비[조만산],대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=200475&path=121014181003&page=237,,2021-02-09,,경기도 광주시 퇴촌면 광동리 70-1,12711,37.4626632045,127.3128824377
광주시,평화의 소녀상,일본군 위안부 역사관 나눔의 집 평화의 소녀상 못다핀 꽃,대한민국,소녀상,기림,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=163,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,할머니들의 추모비,"일본군 위안부 역사관 나눔의 집 할머니들의 추모비(김외환, 배춘희, 문필기, 박두리, 김순덕, 지동이, 김화선, 이용녀, 김군자) : 뒷편 추모공원으로 이전",대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=19,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,배춘희할머니 흉상,일본군 위안부 역사관 나눔의 집 배춘희할머니 흉상,대한민국,소녀상,동상,,http://www.dmook.co.kr/gallery/view.asp?seq=200475&path=121014181003&page=777,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,김학순할머니 흉상,일본군 위안부 역사관 나눔의 집 김학순할머니 흉상,대한민국,소녀상,동상,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=779,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,김순덕할머니 흉상,일본군 위안부 역사관 나눔의 집 김순덕할머니 흉상,대한민국,소녀상,동상,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=781,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,문명금할머니 흉상,일본군 위안부 역사관 나눔의 집 문명금할머니 흉상,대한민국,소녀상,동상,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=783,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,박두리할머니 흉상,일본군 위안부 역사관 나눔의 집 박두리할머니 흉상,대한민국,소녀상,동상,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=785,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,문필기할머니 흉상,일본군 위안부 역사관 나눔의 집 문필기할머니 흉상,대한민국,소녀상,동상,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=789,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,지돌이할머니 흉상,일본군 위안부 역사관 나눔의 집 지돌이할머니 흉상,대한민국,소녀상,동상,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=791,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,박옥련할머니 흉상,일본군 위안부 역사관 나눔의 집 박옥련할머니 흉상,대한민국,소녀상,동상,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=793,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,이용녀할머니 흉상,일본군 위안부 역사관 나눔의 집 이용녀할머니 흉상,대한민국,소녀상,동상,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=797,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,故 강덕경할머니 1주기 추모비,일본군 위안부 역사관 나눔의 집 故 강덕경할머니 1주기 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=803,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
구리시,아천리 3.1운동 만세 시위지 안내판,"아천동교회 진입로 옆 아천리 3.1운동 만세 시위지 안내판[이강덕, 심점봉]",대한민국,항일,안내,,http://www.dmook.co.kr/gallery/view.asp?seq=258958&path=140721042225&page=183,,2021-02-09,,경기도 구리시 아천동 378-4,11956,37.5747554452,127.1169884753
구리시,애국지사 이강덕 공적비,묘소앞 독립투사 이공강덕 공적비 [이강덕],대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=258958&path=140721042225&page=99,,2021-02-09,경기도 구리시 아차산로 67,경기도 구리시 아천동 산21-7,11957,37.5694241609,127.1143429500
구리시,애국지사 이강덕의 묘,묘소앞 독립투사 이공강덕의 묘 [이강덕],대한민국,항일,묘,,http://www.dmook.co.kr/gallery/view.asp?seq=258958&path=140721042225&page=99,,2021-02-09,경기도 구리시 아차산로 67,경기도 구리시 아천동 산21-7,11957,37.5694241609,127.1143429500
구리시,현충탑(구리시),인창중앙공원 내 현충탑(구리시),대한민국,호국,탑,,http://www.dmook.co.kr/gallery/view.asp?seq=258958&path=140721042225&page=33,,2021-02-09,,경기도 구리시 인창동 313-44,11918,37.6039787485,127.1382552312
구리시,호국무공수훈자공적비,인창중앙공원 내 호국무공수훈자공적비,대한민국,무공,비,,http://www.dmook.co.kr/gallery/view.asp?seq=258958&path=140721042225&page=17,,2021-02-09,,경기도 구리시 인창동 313-44,11918,37.6039787485,127.1382552312
구리시,6.25참전기념탑,구리역공원 내 6.25참전유공자기념탑 : 탐방후 토평공원으로 이전,대한민국,6.25,탑,,http://www.dmook.co.kr/gallery/view.asp?seq=258958&path=140721042225&page=1,,2021-02-09,,경기도 구리시 인창동 675-1,11922,37.6022810107,127.1416154591
구리시,평화의 소녀상,구리역공원 내 평화의 소녀상,대한민국,소녀상,기림,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=621,,2021-02-09,,경기도 구리시 인창동 675-1,11922,37.6022810107,127.1416154591
구리시,구리시 베트남참전기념탑,구리여중고 옆 토평공원 내 구리시 베트남참전기념탑,대한민국,월남,탑,,http://www.dmook.co.kr/gallery/view.asp?seq=258958&path=140721042225&page=53,,2021-02-09,경기도 구리시 벌말로 130-29,경기도 구리시 토평동 990-1,11945,37.5894158806,127.1500186977
구리시,구리시 6.25참전기념탑,토평공원 내 구리시6.25참전유공자기념탑,대한민국,6.25,탑,,http://www.dmook.co.kr/gallery/view.asp?seq=258958&path=140721042225&page=223,,2021-02-09,경기도 구리시 벌말로 130-29,경기도 구리시 토평동 990-1,11945,37.5894158806,127.1500186977
군포시,월남참전기념탑,한얼공원 내 월남참전기념탑,대한민국,월남,탑,,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=15,,2021-02-09,,경기도 군포시 금정동 356-7,,37.3626965562,126.9356722328
군포시,육탄 이희복용사 동상,한얼공원 내 육탄 이희복용사 동상,대한민국,호국,동상,육군,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=41,,2021-02-09,,경기도 군포시 금정동 356-7,,37.3626965562,126.9356722328
군포시,현충탑(군포시),한얼공원 내 현충탑(군포시),대한민국,호국,탑,,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=1,,2021-02-09,,경기도 군포시 금정동 356-7,,37.3626965562,126.9356722328
군포시,호국무공수훈자공적비,한얼공원 내 호국무공수훈자공적비,대한민국,무공,비,,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=29,,2021-02-09,,경기도 군포시 금정동 356-7,,37.3626965562,126.9356722328
군포시,군포 항일독립만세운동기념탑,군포역광장 군포 항일독립만세운동 기념탑,대한민국,항일,탑,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=93,,2021-02-09,,경기도 군포시 당동 134-1,15855,37.3540673175,126.9484891483
군포시,군포장 주재소 3.1운동만세시위지,군포역전시장앞 군포장 경찰주재소 3.1운동 만세 시위지 안내 동판,대한민국,항일,안내,,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=127,,2021-02-09,경기도 군포시 군포로538번길 16,경기도 군포시 당동 750-8,15855,37.3538734506,126.9475082165
군포시,군포장 주재소 3.1운동만세시위지,군포역1번출구 군포장 경찰주재소 3.1운동 만세 시위지 안내판,대한민국,항일,안내,,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=277,,2021-02-09,,경기도 군포시 당동 133-10,15855,37.3532904211,126.9481222194
군포시,6.25참전기념비,능안공원 내 6.25참전기념비,대한민국,6.25,비,,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=67,,2021-02-09,,경기도 군포시 산본동 1065,15803,37.3711560891,126.9329590985
군포시,수리산지구 6.25전사자유해발굴지,수리산 수리사 내 대야미동 썬드볼트작전 수리산지구전투 6.25전사자 유해발굴 기념지역 안내판,대한민국,유해,안내,,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=135,,2021-02-09,경기도 군포시 속달로 347-181,경기도 군포시 속달동 329,15889,37.3541016692,126.8964468265
군포시,수리산 유해발굴 알림판,수리산 수암봉 군부대 부근 수리산 6.25전사자 유해발굴지역 알림판(1호),대한민국,유해,안내,,http://www.dmook.co.kr/gallery/view.asp?seq=259024&path=140721160848&page=203,,2021-02-09,,경기도 군포시 속달동 산1-1,15889,37.3413274195,126.9014261271
김포시,항일지사 윤태영기념비,영사정 남원윤씨 종중묘역 항일지사 [윤태영]기념비,대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=277,,2021-02-09,,경기도 김포시 고촌읍 신곡리 102-7,10124,37.6079971932,126.7836275492
김포시,항일지사 윤주섭기념비,영사정 남원윤씨 종중묘역 항일지사 [윤주섭]기념비,대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=297,,2021-02-09,,경기도 김포시 고촌읍 신곡리 102-7,10124,37.6079971932,126.7836275492
김포시,애국지사 이종근선생 추모비,오라니장터 3.1운동기념공원 애국지사 [이종근(李宗根)]선생 추모비,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=49,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,애국지사 신관수선생 구 묘비,오라니장터 3.1운동기념공원 애국지사 [신관수]선생 구 묘비,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=59,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,애국지사 이기순선생 추모비,오라니장터 3.1운동기념공원 애국지사 [이기순]선생 추모비,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=69,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,애국지사 박승각선생 추모비,오라니장터 3.1운동기념공원 애국지사 [박승각]선생 추모비,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=79,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,애국지사 전태순선생 추모비,오라니장터 3.1운동기념공원 애국지사 [전태순]선생 추모비,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=85,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,애국지사 박충서선생 구 묘비,오라니장터 3.1운동기념공원 애국지사 [박충서]선생 생가 표지석,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=97,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,애국지사 박충서선생 생가 표지석,오라니장터 3.1운동기념공원 애국지사 [박충서]선생 구 묘비,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=91,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,애국지사 정인섭선생 추모비,오라니장터 3.1운동기념공원 애국지사 [정인섭(丁寅燮)]선생 추모비,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=99,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,애국지사 박승만선생 구 묘비,오라니장터 3.1운동기념공원 애국지사 [박승만]선생 구 묘비,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=105,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,애국지사 임철모선생 추모비,오라니장터 3.1운동기념공원 애국지사 [임철모]선생 추모비,대한민국,항일,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=111,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,독립만세궐기장 비,3.1독립만세궐기장비,대한민국,항일,표지석,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=229,,2021-02-09,,경기도 김포시 양촌읍 양곡리 414-9,10059,37.6551011952,126.6241464968
김포시,오라니장터 3.1운동 만세시위지,"오라니장터 3.1운동 만세시위지 안내판, 동판[박충서, 박승각, 정인섭(丁寅燮), 임철모, 박승만]",대한민국,항일,안내,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=503,,2021-02-09,,경기도 김포시 양촌읍 양곡리 432-2,10059,37.6553777943,126.6233065048
김포시,양곡3.1만세로 명예도로 안내판,오라니마을사거리~양곡우회로 '양곡3.1만세로' 명예도로 안내판,대한민국,항일,안내,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=545,,2021-02-09,,경기도 김포시 양곡읍 양곡리 1341-3,,,
김포시,작은 평화의 소녀상,김포운양고등학교(35) 작은 평화의 소녀상,대한민국,소녀상,소녀상,,,,2021-02-09,경기도 김포시 김포한강11로 58,경기도 김포시 운양동 1325-6,10077,37.6451094869,126.6898276361
김포시,작은 평화의 소녀상,김포제일고등학교(19) 작은 평화의 소녀상,대한민국,소녀상,소녀상,,,,2021-02-09,경기도 김포시 김포한강11로 242,경기도 김포시 운양동 625-8,10073,37.6530810959,126.6773730447
김포시,독립운동가 윤영규 묘소 안내판,독립운동가 [윤영규] 묘소 안내판,대한민국,항일,안내,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=273,,2021-02-09,,경기도 김포시 월곶면 개곡리 301-3,10003,37.7290900676,126.5950823577
김포시,애국지사 윤영규선생 생가,애국지사 [윤영규]선생 생가,대한민국,항일,생가,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=423,,2021-02-09,,경기도 김포시 월곶면 개곡리 415,10003,37.7252314525,126.5917573640
김포시,애국지사 임용우선생 생가,애국지사 [임용우]선생 생가,대한민국,항일,생가,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=373,,2021-02-09,,경기도 김포시 월곶면 개곡리 572,10003,,
김포시,독립운동가 임용우 묘소 안내판,독립운동가 [임용우] 묘소 안내판,대한민국,항일,안내,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=271,,2021-02-09,,경기도 김포시 월곶면 개곡리 718-3,10003,37.7339522006,126.5814199510
김포시,애국지사 윤영규의 묘,애국지사 [윤영규]의 묘,대한민국,항일,묘,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=423,,2021-02-09,,경기도 김포시 월곶면 개곡리 산62,10003,37.7259799010,126.5919460578
김포시,애국지사 임용우의 묘,순국열사 부안임공 용우지묘[임용우],대한민국,항일,묘,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=373,,2021-02-09,,경기도 김포시 월곶면 개곡리 산87,10003,37.7264515364,126.5851489548
김포시,항일지사 윤재옥(윤치장)기념비,영사정 남원윤씨 종중묘역 항일지사 [윤재옥(윤치장)]기념비,대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=299,,2021-02-09,,경기도 김포시 고촌읍 신곡리 102-7,10124,37.6079971932,126.7836275492
김포시,항일지사 윤재영기념비,영사정 남원윤씨 종중묘역 항일지사 [윤재영]기념비,대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=301,,2021-02-09,,경기도 김포시 고촌읍 신곡리 102-7,10124,37.6079971932,126.7836275492
김포시,고촌면민 독립만세유적탑,"신곡노을공원 내 기미년 3월 고촌면민 독립만세 유적탑[김정국, 김정의, 윤재영, 김남산, 윤주섭, 이흥돌]",대한민국,항일,탑,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=129,,2021-02-09,,경기도 김포시 고촌읍 신곡리 1106,10125,37.6041342537,126.7726905587
김포시,애국지사 윤재영의 집,애국지사 [윤재영]선생 생가,대한민국,항일,생가,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=309,,2021-02-09,경기도 김포시 고촌읍 은행영사정로159번길 38,경기도 김포시 고촌읍 신곡리 135,10124,37.6073586244,126.7826064600
김포시,애국지사 윤주섭의 집,애국지사 [윤주섭]선생 생가 : 멸실,대한민국,항일,생가,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=319,,2021-02-09,,경기도 김포시 고촌읍 신곡리 182,10124,,
김포시,애국지사 김남산의 집,애국지사 [김남산]선생 생가 : 멸실,대한민국,항일,생가,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=315,,2021-02-09,,경기도 김포시 고촌읍 신곡리 21,10124,37.6111909396,126.7717149764
김포시,애국지사 이흥돌의 집,애국지사 [이흥돌]선생 생가 : 멸실,대한민국,항일,생가,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=317,,2021-02-09,,경기도 김포시 고촌읍 신곡리 32,10124,,
김포시,애국지사 윤주섭의 묘,애국지사 [윤주섭]의 묘 : 확인불가,대한민국,항일,묘,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=303,,2021-02-09,,경기도 김포시 고촌읍 신곡리 산29,10124,,
김포시,애국지사 김남산의 묘,애국지사 [김남산]의 묘,대한민국,항일,묘,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=209,,2021-02-09,,경기도 김포시 고촌읍 신곡리 산49-1,10124,37.6103272944,126.7723745262
김포시,애국지사 이병린의 묘,[이병린]의 묘 : 대전현충원으로 이장,대한민국,항일,묘,,,,2021-02-09,,경기도 김포시 대곶면 쇠암리 애국지사,10026,,
김포시,애국지사 임철모의 묘,애국지사 [임철모]의 묘 : 인천공원묘지 내 납골당으로 이장,대한민국,항일,묘,,,,2021-02-09,,경기도 김포시 대곶면 초원지리 354,10038,,
김포시,애국지사 정인섭 생가,애국지사 [정인섭(丁寅燮)]선생 생가 터,대한민국,항일,생가,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=487,,2021-02-09,,경기도 김포시 대곶면 초원지리 423,10038,,
김포시,애국지사 임철모 생가,애국지사 [임철모]선생 생가 터,대한민국,항일,생가,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=487,,2021-02-09,,경기도 김포시 대곶면 초원치리 423,10038,,
김포시,현충탑,한강신도시 현충탑,대한민국,호국,탑,,http://www.dmook.co.kr/gallery/view.asp?seq=258960&path=140721045613&page=37,,2021-02-09,,경기도 김포시 마산동 170-2,,37.6471295202,126.6390532601
김포시,현충탑,현충탑,대한민국,호국,탑,,http://www.dmook.co.kr/gallery/view.asp?seq=258960&path=140721045613&page=1,,2021-02-09,,경기도 김포시 북변동 430,10106,37.6245810281,126.7077970976
김포시,故 김덕문 외 12용사 공적비,김포시 현충탑 앞 故 [김덕문] 외 12용사 공적비,대한민국,호국,탑,,http://www.dmook.co.kr/gallery/view.asp?seq=258960&path=140721045613&page=17,,2021-02-09,,경기도 김포시 북변동 430,10106,37.6245810281,126.7077970976
김포시,해병 제3연대 김포전투 충혼탑,김포전투 충혼탑 : 2사단 제3연대내로 이전,대한민국,호국,탑,해병대,http://www.dmook.co.kr/gallery/view.asp?seq=161722&path=110721214232&page=1,,2021-02-09,,경기도 김포시 양촌면 구래리 16,10058,,
김포시,애국지사 이종근의 묘,애국지사 [이종근(李宗根)]의 묘 : 연천 재령이씨선산으로 이장,대한민국,항일,묘,,,,2021-02-09,,경기도 김포시 양촌읍 구래리 구지마을,,,
김포시,애국지사 이홍식(李洪植)의 묘,[이홍식(李洪植)]의 묘,대한민국,항일,묘,,,,2021-02-09,,경기도 김포시 양촌읍 구래리 애국지사,,,
김포시,애국지사 박충서 생가지 표지석,애국지사 [박충서]의 생가지 표지석 : 3.1공원 내로 이전,대한민국,항일,표지석,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=225,,2021-02-09,경기도 김포시 양촌읍 김포대로1750번길 51,경기도 김포시 양촌읍 누산리 619,10052,37.6711552565,126.6448117394
김포시,김포시 독립기념관,김포시 독립기념관 독립선언서비,대한민국,항일,비,,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=151,,2021-02-09,,경기도 김포시 양촌읍 양곡리 1311,10062,,
김포시,오라니장터3.1운동 만세유적비,"오라니장터 3.1운동기념공원 대곶면민 만세운동 만세유적비[박충서, 박승각, 박승만, 정억만, 안성환, 전태순, 오인환, 정인섭(丁寅燮), 임철모]",대한민국,3.1탑,비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=17,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
김포시,대한독립군 위령탑,"오라니장터 3.1운동기념공원 월곶면민 만세운동유적지 대한독립군 위령탑[신관수, 이종근(李宗根), 이기순]",대한민국,항일,위령비,기미년,http://www.dmook.co.kr/gallery/view.asp?seq=199706&path=121007194142&page=41,,2021-02-09,,경기도 김포시 양촌읍 양곡리 266-6,10057,37.6605617647,126.6259543437
광주시,한도순할머니 추모비,일본군 위안부 역사관 나눔의 집 한도순할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=837,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,김외환할머니 추모비,일본군 위안부 역사관 나눔의 집 김외환할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=841,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,배춘희할머니 추모비,일본군 위안부 역사관 나눔의 집 배춘희할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=845,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,문필기할머니 추모비,일본군 위안부 역사관 나눔의 집 문필기할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=849,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,박두리할머니 추모비,일본군 위안부 역사관 나눔의 집 박두리할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=853,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,김옥주할머니 추모비,일본군 위안부 역사관 나눔의 집 김옥주할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=857,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,문명금할머니 추모비,일본군 위안부 역사관 나눔의 집 문명금할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=861,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,박옥련할머니 추모비,일본군 위안부 역사관 나눔의 집 박옥련할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=865,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,지동이할머니 추모비,일본군 위안부 역사관 나눔의 집 지동이할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=875,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
광주시,김화선할머니 추모비,일본군 위안부 역사관 나눔의 집 김화선할머니 추모비,대한민국,소녀상,비,,http://www.dmook.co.kr/gallery/view.asp?seq=309710&path=170820153332&page=879,,2021-02-09,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65,12715,37.4428513339,127.3220161151
