,category,name,location,tag,like,pick,review,rating
133,음식점,카페태희,애월,"['피쉬앤칩스 ', '새우튀김 ', '감자튀김 ', '커피']",0,19,6,3
134,음식점,협재해녀의집,한림,"['해물라면 ', '해물죽 ', '해산물조림 ', '해산물구이 ', '해물뚝배기']",2,102,6,5
135,음식점,88버거,서귀포시내,"['햄버거 ', '크림소스버거 ', '흑돼지버거']",2,51,5,4
136,음식점,거멍국수,안덕,"['우수관광사업체 ', '고기국수 ', '성게국수 ', '회국수']",1,45,5,5
137,음식점,고불락,애월,"['제육볶음 ', '상추밥 ', '한식']",3,41,5,4
138,음식점,고서방해물탕,대정,"['해물탕 ', ' 갈치조림 ', ' 대정']",5,8,5,5
139,음식점,곰막,구좌,"['회국수 ', '성게국수 ', '회비빔밥']",2,98,5,4
140,음식점,그리운바다성산포,성산,"['고등어회 ', '은갈치회 ', '횟집']",4,38,5,4
141,음식점,김지순의 낭푼밥상,애월,"['한식코스 ', '한식 ', '향토음식 ', '제주요리 ', '전통주']",1,57,5,4
142,음식점,노을언덕,제주시내,"['카페 ', '커피 ', '아이스크림']",2,17,5,4
143,음식점,다가미(도남),제주시내,"['김밥 ', '왕김밥 ', '샌드위치 ', '분식']",1,17,5,4
144,음식점,레이지박스,안덕,"['카페 ', '커피 ', '당근케이크 ', '디저트 ', '당근 ', '케이크']",0,3,5,3
145,음식점,리치망고우도점,우도,"['망고음료 ', '카페 ', '스페셜망고쉐이크']",1,6,5,4
146,음식점,메콩스카이,제주시내,"['동남아식 ', '베트남요리 ', '쌀국수']",0,7,5,5
147,음식점,명리동식당,한경,"['자투리고기 ', '뒷고기 ', '한식']",1,25,5,4
148,음식점,문동일셰프녹차고을,애월,"['칼국수 ', '전복구이 ', '고사리육개장 ', '흑돼지안심 ', '떡갈비 ', '한식대첩 ', '우수관광사업체']",3,30,5,4
149,음식점,미영이네식당,대정,"['고등어회 ', '해물탕 ', '방어회']",2,45,5,4
150,음식점,민경이네어등포해녀촌,구좌,"['우럭정식 ', '물회국수 ', '우럭튀김']",0,37,5,5
151,음식점,바다풍경횟집,제주시내,"['횟집 ', '활어회 ', '소라 ', '문어']",1,70,5,5
152,음식점,백양닭집,제주시내,"['치킨 ', '후라이드치킨 ', '통닭']",1,26,5,4
153,음식점,버터모닝,애월,"['카페 ', '빵집 ', '치즈타르트']",0,33,5,4
154,음식점,봉끄랑,우도,"['버거 ', '수제버거 ', '땅콩빵']",2,13,5,5
155,음식점,부두식당 (모슬포),대정,"['조림 ', '갈치조림 ', '우럭조림 ', '쥐치조림 ', '방어']",4,33,5,5
156,음식점,붉은제주,애월,"['삼합 ', '전복 ', '두루치기']",5,73,5,5
157,음식점,삼다도횟집,제주시내,"['광어회 ', '참돔 ', '고등어회 ', '한식 ', '횟집']",2,25,5,5
158,음식점,삼대국수회관 신제주점,제주시내,"['고기국수 ', '비빔국수 ', '멸치국수 ', '국수']",0,43,5,5
159,음식점,서귀포네거리식당,서귀포시내,"['갈치조림 ', '갈치국 ', '갈치구이']",6,69,5,5
160,음식점,안녕육지사람,우도,"['땅콩잼 ', '땅콩아이스크림 ', '음료 ', '흑돼지버거 ', '에이드']",0,25,5,5
161,음식점,앞뱅디식당,제주시내,"['각재기국 ', '멜국 ', '고등어구이 ', '한식 ', '향토음식']",1,41,5,5
162,음식점,오가네전복설렁탕,서귀포시내,"['설렁탕 ', '물회냉면 ', '손만두']",1,43,5,5
163,음식점,오는정김밥,서귀포시내,"['김밥 ', '분식 ', '오는정김밥']",4,97,5,4
164,음식점,우도면파전리,우도,"['라면 ', '해물파전 ', '꽃게라면 ', '해물라면 ', '문어라면']",0,7,5,5
165,음식점,우도해녀식당,우도,"['보말칼국수 ', '보말죽 ', '우도땅콩아이스크림 ', '성게미역국']",0,22,5,5
166,음식점,제주다음,서귀포시내,"['차 ', ' 티']",3,4,5,5
167,음식점,제주도그릴,조천,"['흑돼지 ', '밀면 ', '숯불구이 ', '우수관광사업체']",2,27,5,5
168,음식점,중문덤장,서귀포시내,"['돔베고기 ', '향토음식 ', '갈치조림 ', '고등어구이 ', '보말국 ', '우수관광사업체']",1,24,5,5
169,음식점,철가방을든해녀,마라도,"['짜장면 ', '톳짜장면 ', '짬뽕 ', '탕수육']",2,14,5,3
170,음식점,한치앞도모를바다,한림,"['분식 ', '즉석떡볶이 ', '해산물']",0,13,5,4
171,음식점,허파곶자왈화덕피자,안덕,"['화덕피자 ', '피자 ', '음료']",0,26,5,4
172,음식점,호박다방,애월,"['카페 ', '호박라떼 ', '단호박케이크 ', '수박케이크 ', '당근케이크 ', '녹차라떼 ', '호박']",3,30,5,4
173,음식점,황금손가락,제주시내,"['초밥 ', '스시 ', '우동 ', '튀김 ', '소바']",0,10,5,5
174,음식점,가파도해물짜장짬뽕,가파도,"['짜장면 ', '해물짬뽕 ', '짬뽕 ', '해물짜짱']",0,4,4,5
175,음식점,곱들락,구좌,"['흑돼지 ', '전복 ', '오꼬노미야끼 볶음밥 ', '한식']",1,21,4,5
176,음식점,남경미락,안덕,"['지리 ', '회 ', '횟집 ', '다금바리 ', '돌돔 ', '자연산']",1,10,4,5
177,음식점,늘봄흑돼지,제주시내,"['흑돼지 ', '갈비따로덮밥 ', '한식']",3,42,4,5
178,음식점,대수길다방,구좌,"['기념품 ', '캔들 ', '바당캔들 ', '핸드드립']",0,16,4,5
179,음식점,대우정,서귀포시내,"['해물뚝배기 ', '전복 ', '돌솥밥 ', '고등어']",7,111,4,5
180,음식점,대원가,제주시내,"['무슬림 ', '해산물 ', '활전복 ', '해물탕 ', '전복죽 ', '옥돔구이']",0,6,4,5
181,음식점,메밀꽃차롱,제주시내,"['꿩 ', '전골 ', '메밀쟁반국수']",1,11,4,4
182,음식점,모루쿠다,서귀포시내,"['덮밥 ', '생선회 ', '라멘']",6,9,4,5
183,음식점,물꼬해녀의집,우도,"['해산물 ', '문어라면 ', '보말죽 ', '전복라면']",0,11,4,4
184,음식점,바굥식당,서귀포시내,"['진어에일 ', '진저비어 ', '정식']",2,12,4,5
185,음식점,바다는안보여요,구좌,"['카페 ', '당근주수 ', '제주당근']",0,3,4,5
186,음식점,바다를본돼지(판포점),한경,"['돼지고기 ', '해산물 ', '된장찌개 ', '한식']",1,31,4,5
187,음식점,보스코화덕피자,제주시내,"['샐러드 ', '피자 ', '화덕피자 ', '돈까스 ', '양식']",1,21,4,5
188,음식점,산지물식당(건입동본점),제주시내,"['활어회 ', '횟집 ', '물회 ', '활한치물회']",0,64,4,5
189,음식점,새콤달콤,제주시내,"['망고주스 ', '음료 ', '수제아이스크림 ', '디저트']",3,20,4,5
190,음식점,생돈우리,제주시내,"['흑돼지 ', '근고기 ', '목살']",4,70,4,5
191,음식점,섭지코지 해녀밥상,성산,"['정식 ', '해산물 ', '전복구이 ', '소라 ', '성게 ', '해삼']",4,107,4,5
192,음식점,성산해오름식당,성산,"['갈치조림 ', '문어해물라면 ', '성게알비빔밥']",0,26,4,4
193,음식점,소곱에,구좌,"['해물파전 ', '짬뽕라면 ', '라면 ', '파전']",0,15,4,4
194,음식점,쓰담뜨담,안덕,"['카페 ', '공방카페 ', '음료 ', '커피']",1,23,4,5
195,음식점,어부피자,성산,"['랍스터피자 ', '피자 ', '양식']",0,22,4,4
196,음식점,영림흑돼지가든,한림,"['흑돼지 ', ' 한림 ', ' 오겹살 ', ' 갈비 ', ' 냉면']",8,5,4,5
197,음식점,옛날옛적,성산,"['돔베고기 ', '해물뚝배기 ', '해산물']",0,29,4,5
198,음식점,옥돔식당,대정,"['보말칼국수 ', '칼국수 ', '손칼국수']",6,109,4,4
199,음식점,올레수산회센터,서귀포시내,"['횟집 ', '회국수 ', '회덮밥 ', '한식 ', '옥돔구이 ', '향토음식']",1,57,4,5
200,음식점,와토커피,대정,"['카페 ', '커피 ', '비엔나커피 ', '와토알프스']",2,25,4,5
201,음식점,우도자연,우도,"['해물짬뽕 ', '해물라면 ', '해물짜장 ', '회덮밥 ', '갈치조림 ', '우럭조림']",0,1,4,5
202,음식점,우도해광식당,우도,"['우도성게비빔밥 ', '보말전복톳칼국수 ', '칼국수 ', '비빔밥']",1,11,4,5
203,음식점,우드스탁,구좌,"['카페 ', '쉐이크 ', '커피']",0,5,4,4
204,음식점,우수미회센타,제주시내,"['회 ', '횟집 ', '모둠회 ', '초밥 ', '세꼬시']",0,1,4,4
205,음식점,은희네해장국 (일도점),제주시내,"['해장국 ', '내장탕 ', '소고기해장국']",7,38,4,5
206,음식점,인더오조,성산,"['케이크 ', '수제케이크 ', '카페']",1,17,4,4
207,음식점,일통이반,제주시내,"['해산물 ', '문어회 ', '해물탕 ', '우럭조림 ', '보말죽']",2,27,4,5
208,음식점,제스피,제주시내,"['맥주 ', '제주맥주 ', '스트롱에일']",0,7,4,5
209,음식점,제주감귤호떡집,대정,"['호떡 ', '잡채호떡 ', '감귤호떡']",2,25,4,5
210,음식점,제주명가두루치기,서귀포시내,"['전복죽 ', '두루치기 ', '옥돔구이 ', '소불고기 ', '한식']",0,12,4,4
211,음식점,제주해물밥,제주시내,"['제주해물밥 ', '성게밥 ', '전복성게미역국 ', '용궁조림']",3,139,4,5
212,음식점,제주흑돈세상수라간,서귀포시내,"['흑돼지 ', '치자밥 ', '한식']",1,67,4,5
213,음식점,카페 사우다드,한경,"['카페 ', '커피 ', '디저트 ', '수제음료']",6,51,4,5
214,음식점,카페루시아,안덕,"['카페 ', '커피 ', '아메리카노']",0,12,4,5
215,음식점,파파야 수제버거,성산,"['말고기버거 ', '흑돼직버거 ', '말육회 ', '말초밥']",4,6,4,5
216,음식점,퍼시픽 리솜 엘마리노 뷔페,중문,"['활어회 ', '대게 ', '돔베고기 ', '뷔페 ', '우수관광사업체']",0,35,4,5
217,음식점,평대성게국수,구좌,"['성게국수 ', '소라비빔국수 ', '문어숙회 ', '향토음식']",4,51,4,5
218,음식점,피노키오,우도,"['수제버거 ', '버거 ', '땅콩아이스크림 ', '음료']",0,4,4,5
219,음식점,피자굽는돌하르방,한경,"['피자 ', '고구마피자 ', '감자피자 ', '불고기피자 ', '김치피자']",0,19,4,5
220,음식점,핀크스 비오토피아,안덕,"['마르게리따피자 ', ' 성게파스타 ', ' 우영팟코스 ', ' 흑돼지 스테이크']",0,9,4,5
221,음식점,해녀식당(동복리),구좌,"['해초회덮밥 ', '감귤회국수 ', '보말미역국 ', '횟집 ', '향토음식']",1,25,4,3
222,음식점,화로향,제주시내,"['흑돼지 ', '생고기구이 ', '한식']",0,24,4,4
223,음식점,회양과 국수군,우도,"['회 ', '해물탕 ', '해산물']",0,10,4,4
224,음식점,가파도 용궁정식,대정,"['한식 ', '정식 ', '해물밥 ', '회']",0,0,3,3
225,음식점,귤꽃,조천,"['카페 ', '커피 ', '귤카페']",2,13,3,5
226,음식점,글라글라하와이,대정,"['피쉬앤칩스 ', '해물찜 ', '디저트']",0,16,3,4
227,음식점,담아래,안덕,"['딱새우간장밥 ', '한라산버섯밥 ', '뿔소라톳밥 ', '한식']",0,25,3,4
228,음식점,대니스카페,우도,"['카페 ', '음료 ', '우도땅콩아이스크림 ', '커피']",0,2,3,5
229,음식점,덕승식당(구관),대정,"['회 ', '객주리조림 ', '갈치조림']",3,29,3,4
230,음식점,도두해녀의집,제주시내,"['해산물 ', '물회 ', '전복 ', '성게 ', '한치']",1,78,3,5
231,음식점,돈사촌 외도점,제주시내,"['흑돼지 ', '김치찌개 ', '한식']",0,41,3,5
232,음식점,면뽑는선생 만두빚는아내,한림,"['손만둣국 ', '만두전골 ', '한우사골만둣국 ', '한우수육버섯만두전골']",1,16,3,4
233,음식점,명품진전복해물탕,제주시내,"['전복해물탕 ', '전복칼국수 ', '한식']",6,31,3,5
234,음식점,문어빵굽는문빵9,우도,"['문어빵 ', '한라봉에이드 ', '전구한라봉주스 ', '땅콩아이스크림']",0,8,3,4
235,음식점,미엘드세화,구좌,"['카페 ', '커피 ', '케이크 ', '디저트']",0,7,3,4
236,음식점,미풍해장국 신제주점,제주시내,"['해장국백반 ', '한식 ', '해장국']",1,9,3,5
237,음식점,바다의집,성산,"['성게비빔밥 ', '성게미역국 ', '전복회덮밥 ', '한식 ', '향토음식']",0,58,3,5
238,음식점,비바리짬뽕,애월,"['짬뽕 ', '찹쌀탕수육 ', '중식']",0,4,3,4
239,음식점,뽈살집,서귀포시내,"['꽃돼지 ', '특수부위 ', '한식']",1,54,3,4
240,음식점,산방산초가집,안덕,['전복해물전골'],0,41,3,5
241,음식점,삼무국수,제주시내,"['고기국수 ', '회쟁반국수 ', '향토음식']",1,74,3,5
242,음식점,쇠소깍모꼬지,서귀포시내,"['두루치기 ', '고등어구이 ', '통갈치구이 ', '성게미역국 ', '한식']",0,14,3,4
243,음식점,숙이네보리빵,애월,"['빵집 ', '베이커리 ', '보리빵']",1,20,3,3
244,음식점,숨비나리카페,안덕,"['카페 ', '커피 ', '브런치 ', '감자튀김']",0,12,3,4
245,음식점,숨어있는집,조천,"['전복해물칼국수 ', '오빠가튀긴바삭닭 ', '칼국수']",0,20,3,4
246,음식점,쉬는팡가든,서귀포시내,"['흑돼지 ', '동치미국수 ', '한식']",1,34,3,5
247,음식점,시흥해녀의집,성산,"['해산물 ', '죽 ', '조개죽 ', '소라 ', '문어 ', '전복']",0,3,3,5
248,음식점,신의한모,애월,"['두부 ', '두부푸딩 ', '두부아이스크림 ', '덮밥']",0,46,3,4
249,음식점,아이스크림연구소(올레시장점),서귀포시내,"['아이스크림 ', '수제젤라또 ', '우도땅콩아이스크림']",1,27,3,5
250,음식점,아이스크림연구소(우도점),우도,"['아이스크림 ', '녹차아이스크림 ', '감귤아이스크림 ', '카페']",2,4,3,5
251,음식점,알라스카인제주,제주시내,"['아이스크림 ', '한라봉빙수 ', '유기농우유']",0,6,3,5
252,음식점,얌얌돈까스,구좌,"['돈까스 ', '우동 ', '막국수 ', '볶음밥']",0,2,3,4
253,음식점,엠 라운지 M Lounge,안덕,"['엠 아인슈페너 ', ' 오메기톡']",0,1,3,5
254,음식점,연동마라도횟집,제주시내,"['자리돔 ', '돌돔 ', '고등어 ', '방어 ', '횟집']",3,30,3,5
255,음식점,연이네,우도,"['성게해물라면 ', '한라봉에이드 ', '땅콩스무디 ', '아이스크림']",0,1,3,5
256,음식점,연정식당,제주시내,"['제육볶음 ', '옥돔구이 ', '청국장 ', '한식']",0,9,3,4
257,음식점,영주말가든,제주시내,"['말고기 ', '말곰탕 ', '말육회 ', '말불고기 ', '불고기전골']",0,20,3,5
258,음식점,우도에서썸타,우도,"['땅콩라떼 ', '커피 ', '음료 ', '카페']",0,2,3,5
259,음식점,유람위드북스,한경,"['북카페 ', '카페 ', '음료']",3,5,3,5
260,음식점,이춘옥원조고등어쌈밥,애월,"['고등어 ', '고등어쌈밥']",0,22,3,4
261,음식점,자자손손국수회관,제주시내,"['고기국수 ', '한식 ', '향토음식 ', ' 구삼대회관']",1,27,3,5
262,음식점,재복헌훠궈,안덕,"['사천식훠궈 ', '홍탕 ', '백탕']",3,4,3,5
263,음식점,제갈양,한림,"['갈치구이 ', '갈치조림 ', '한식']",0,32,3,5
264,음식점,제주유랑(푸드트럭),서귀포시내,"['커피 ', '음료 ', '샌드위치']",0,21,3,4
265,음식점,종종캐주얼다이닝,제주시내,"['카페 ', '다이닝펍 ', '햄버거스테이크 ', '딱새우파스타']",1,3,3,4
266,음식점,지붕위제주바다,구좌,"['떡볶이 ', '전복밥 ', '쫄탱떡볶이 ', '카페']",1,18,3,5
267,음식점,짬뽕에취한날,제주시내,"['짬뽕 ', '해물짬뽕 ', '갈비 ', '냉짬뽕 ', '중식']",0,24,3,4
268,음식점,청호식당,성산,"['문어라면 ', '성게비빔밥 ', '전복뚝배기 ', '갈치구이 ', '고등어조림']",0,12,3,5
269,음식점,초밥군커피씨,제주시내,"['초밥 ', '용초밥 ', '왕초밥 ', '일식']",3,19,3,4
270,음식점,카페동네,구좌,"['카페 ', '커피 ', '빙수']",0,6,3,4
271,음식점,카페동백,조천,"['카페 ', '커피 ', '에이드 ', '케이크 ', '브런치']",0,37,3,4
272,음식점,카페숑,남원,"['와플 ', '카페 ', '음료']",0,6,3,4
273,음식점,카페오름,성산,"['카페 ', '새우파스타 ', '문어전복토마토파스타 ', '흑돼지돈가스 ', '양식 ', 'illy커피']",0,21,3,4
274,음식점,키다리아저씨,우도,"['흑돼지 ', '해산물 ', '짬뽕 ', '돈까스']",0,5,3,5
275,음식점,토끼와거북이,제주시내,"['우수관광사업체 ', '갈치조림 ', '고등어구이 ', '돔베고기 ', '보말국 ', '한식']",0,8,3,5
276,음식점,티나케이크,서귀포시내,"['케이크 ', '쿠키 ', '음료']",1,13,3,5
277,음식점,판포분식,한경,"['분식 ', '떡볶이 ', '튀김']",0,16,3,5
278,음식점,하르방밀면(운동장점),제주시내,"['만두 ', '밀면 ', '보말칼국수']",0,23,3,5
279,음식점,하얀산호식당,우도,"['해물탕 ', '우럭탕 ', '한식']",0,1,3,4
280,음식점,하우스레서피,한림,"['당근케이크 ', '음료 ', '카페']",0,9,3,4
281,음식점,한라식당,표선,"['오겹살 ', '고사리 ', '쑥빈대떡 ', '옥돔구이']",0,20,3,4
282,음식점,헤이브라더,안덕,"['카페 ', '펍 ', '루프탑']",2,30,3,5
283,음식점,현옥식당,제주시내,"['정식 ', '두루치기 ', '한식 ', '김치찌개']",0,55,3,4
284,음식점,흑소랑,제주시내,"['흑소 ', '한우 ', '한식']",2,10,3,3
285,음식점,2093하우스,조천,"['흑돼지돈가스 ', '커피 ', '전복죽']",1,20,2,4
286,음식점,jival 지발,애월,"['양식 ', '파스타 ', '돈까스']",1,4,2,4
287,음식점,kim여사의밥상,대정,"['돈까스 ', '해물순두부 ', '매운돈까스']",0,6,2,5
288,음식점,가시식당,표선,"['고기국수 ', '수육 ', '순대 ', '두루치기 ', '몸국 ', '향토음식 ', '한식']",2,59,2,5
289,음식점,간이옥돔역,남원,"['카페 ', '음료 ', '커피 ', '토스트 ', '주스']",0,13,2,5
290,음식점,골막식당,제주시내,"['고기국수 ', '수육 ', '향토음식']",2,43,2,5
291,음식점,곽지박사장&김사장네,애월,"['문어라면 ', '고등어조림 ', '갈치조림 ', '성게미역국']",0,17,2,5
292,음식점,교래흑돼지,조천,"['흑돼지목살 ', '흑돼지오겹살 ', '해물된장찌개 ', '냉면']",1,26,2,4
293,음식점,국수장터,제주시내,"['국수 ', '순대국수 ', '비빔국수 ', '고기국수']",0,14,2,4
294,음식점,국시트멍,제주시내,"['국수 ', '고기몬딱국수 ', '멸치몬딱국수']",0,5,2,4
295,음식점,그러므로,제주시내,"['메리하하 ', '레드카 ', '카페']",0,3,2,5
296,음식점,그린정,중문,"['향토음식 ', '갈치 ', '고등어조림 ', '성게미역국 ', '전복구이']",1,7,2,5
297,음식점,깡촌흑돼지,조천,"['흑돼지 ', '김치찌개 ', '한식']",1,16,2,5
298,음식점,나나이로 아코제주,구좌,"['카페 ', '소품 ', '음료']",0,6,2,4
299,음식점,나원횟집,서귀포시내,"['회 ', '횟집 ', '일식']",1,6,2,5
300,음식점,난드르깡통구이,안덕,"['흑돼지 ', '연탄구이 ', '깡통구이']",1,11,2,4
301,음식점,남또리,애월,"['횟집 ', '돌멍게 ', '전복 ', '초밥 ', '일식']",0,4,2,4
302,음식점,다래향,조천,"['중식 ', '짬뽕 ', '전복짬뽕 ', '차돌짬뽕']",0,12,2,4
303,음식점,다육이풍경,서귀포시내,"['카페 ', '한라봉주스 ', '댕유자주스 ', '다육이주스 ', '주스']",2,7,2,5
304,음식점,달사막,조천,"['카페 ', '커피 ', '아메리카노']",0,4,2,4
305,음식점,달자카페,애월,"['카페 ', '커피 ', '스무디']",0,9,2,5
306,음식점,달잠키친,조천,"['흑돼지덮밥 ', '돌문어덮밥 ', '한라봉피자 ', '퓨전음식']",0,21,2,4
307,음식점,대박국수,제주시내,"['고기국수 ', '닭칼국수 ', '콩국수 ', '김치전']",0,2,2,5
308,음식점,덕성원,서귀포시내,"['꽃게짬뽕 ', '꽃게볶음 ', '탕수육 ', '중식']",2,51,2,5
309,음식점,도다모,제주시내,"['퓨전 ', '스테이크 ', '파스타 ', '리조또']",1,8,2,4
310,음식점,도두반점,제주시내,"['중식 ', '몸짬뽕 ', '짜장면 ', '탕수육']",1,5,2,4
311,음식점,돈이랑,중문,"['흑돼지 ', '보말칼국수 ', '김치찌개 ', '흑돼지']",1,13,2,4
312,음식점,등경돌식당,성산,"['해물전골 ', '통갈치구이 ', '고등어조림 ', '한식']",0,6,2,5
313,음식점,떡하니,구좌,"['즉석떡볶이 ', '볶음밥 ', '분식']",0,13,2,4
314,음식점,마로니에 미니골프카페,남원,"['휴식/힐링 ', '액티비티 ', '경관/포토']",3,3,2,5
315,음식점,마린보이횟집,제주시내,"['횟집 ', '북조기조림 ', '볼락탕수육']",0,9,2,5
316,음식점,마쇼,제주시내,"['일식 ', '회덮밥 ', '육회동 ', '데카동']",0,11,2,4
317,음식점,만원의행복,제주시내,"['회 ', '횟집 ', '자연산회 ', '지리 ', '구이']",0,8,2,5
318,음식점,명품한라봉아이스크림,성산,"['아이스크림 ', '땅콩아이스크림 ', '한라봉아이스크림']",0,21,2,5
319,음식점,모디카,한림,"['문어샐러드 ', '파스타 ', '모히또']",0,6,2,5
320,음식점,문화통닭,성산,"['치킨 ', '후라이드치킨 ', '양념치킨 ', '간장날개']",1,11,2,5
321,음식점,미나식탁,제주시내,"['일식 ', '카레 ', '함박스테이크 ', '퓨전']",0,4,2,5
322,음식점,미송식탁,제주시내,"['돼지찌개 ', '파불고기 ', '스팸구이']",0,3,2,5
323,음식점,바다위에코끼리,한림,"['카페 ', '디저트 ', '제주기념품']",0,12,2,5
324,음식점,보목해녀의집,서귀포시내,"['자리돔 ', '자리물회 ', '횟집 ', '일식']",0,5,2,4
325,음식점,봉you,안덕,"['나가사키짬뽕 ', '야채볶음 ', '돈까스']",1,13,2,4
326,음식점,블리케이크,제주시내,"['베이커리 ', '케이크 ', '디저트 ', '당근케이크']",0,6,2,5
327,음식점,비포크비스트로,서귀포시내,"['도시락 ', '흑돼지도시락 ', '팥빙수']",3,27,2,4
328,음식점,빵장수단팥빵,제주시내,"['빵집 ', '통단팥빵 ', '생크림단팥빵 ', '베이커리']",0,5,2,5
329,음식점,삼성혈해물탕,제주시내,"['해물탕 ', '전복뚝배기 ', '해물뚝배기 ', '전복회 ', '산낙지']",0,4,2,4
330,음식점,삼일식당,한림,"['선지해장국 ', '내장탕 ', '해장국 ', '한식']",0,8,2,5
331,음식점,선미식당,성산,"['전복죽 ', '옥돔구이 ', '전복뚝배기']",0,7,2,4
332,음식점,섭지해녀의집,성산,"['해산물 ', '전복죽 ', '성게칼국수 ', '전복회 ', '해삼']",0,26,2,4
333,음식점,섭지향,성산,"['갈치탕수어 ', '해물갈비짬뽕 ', '흑돼지전복돈가스']",0,9,2,4
334,음식점,성산흑돼지두루치기,성산,"['두루치기 ', '몸국 ', '한식 ', '향토음식']",1,14,2,4
335,음식점,쇠소깍오메기식당,서귀포시내,"['갈치조림 ', '옥돔구이 ', '성게미역국 ', '뚝배기']",0,6,2,5
336,음식점,수구레국밥,안덕,"['국밥 ', '해장국 ', '칼국수 ', '한식']",0,11,2,5
337,음식점,수복강녕,제주시내,"['한식 ', '떡갈비 ', '수제떡갈비']",0,3,2,4
338,음식점,순덕이네해산물장터,성산,"['전복죽 ', '해물탕 ', '성게톳밥 ', '돌문어볶음']",1,6,2,4
339,음식점,순천미향,안덕,"['제육볶음 ', '갈치조림 ', '고등어조림']",0,5,2,4
340,음식점,신산리마을카페,성산,"['카페 ', '아이스크림 ', '녹차 ', '초콜릿']",3,7,2,5
341,음식점,아일랜드팩토리,제주시내,"['카페 ', '커피 ', '드립커피 ', '브루잉커피']",0,7,2,4
342,음식점,아찌국밥,한경,"['돼지국밥 ', '해물짬뽕 ', '흑돼지돈까스']",1,15,2,5
343,음식점,어머니와장독대,제주시내,"['낙지볶음 ', '묵은지두부김치찜 ', '한식']",0,6,2,5
344,음식점,어멍,조천,"['흑돼지구이 ', '흑돼지전복세트 ', '김치찌개 ', '성게미역국']",0,8,2,4
345,음식점,어반르토아,제주시내,"['카페 ', '커피 ', '빙수']",0,3,2,4
346,음식점,예지원,서귀포시내,"['해산물 ', '전복뚝배기 ', '고등어구이 ', '옥돔구이 ', '성게미역국']",1,14,2,5
347,음식점,옛날동문시장칼국수,제주시내,"['칼국수 ', '돔베고기']",1,56,2,4
348,음식점,올래어촌,제주시내,"['회정식 ', '활어회 ', '갈치구이 ', '횟집']",0,8,2,4
349,음식점,올랭이와물꾸럭,대정,"['해물 ', '방어회 ', '방어찜 ', '감귤김치']",0,5,2,4
350,음식점,우도다방 돼지네땅콩손만두,우도,"['땅콩만두 ', '아이스크림 ', '한라봉차 ', '한라봉에이드']",1,11,2,5
351,음식점,우도몬딱,우도,"['팟타이 ', '디저트 ', '우도뿔소라팟타이버거 ', '음료']",0,3,2,5
352,음식점,우도설빙면,우도,"['흑돼지해물볶음 ', '한라산볶음밥 ', '흑돼지치즈볶음']",0,3,2,4
353,음식점,우도씨,우도,"['카페 ', '아이스크림 ', '우도땅콩씨호떡 ', '호떡 ', '핫도그']",0,1,2,5
354,음식점,우도아름다운소풍,우도,"['중식 ', '한라산볶음밥 ', '해물짬뽕 ', '전복스테이크']",0,8,2,5
355,음식점,월정리갈비밥,구좌,"['갈비초밥 ', '갈비따로덮밥 ', '냉면']",0,22,2,4
356,음식점,윌라라,성산,"['맥주 ', '달고기 ', '피시앤칩스']",0,4,2,4
357,음식점,유리네,제주시내,"['갈치구이 ', '성게국 ', '고등어조림 ', '갈치국 ', '몸국']",1,22,2,5
358,음식점,이드레국수,중문,"['고기국수 ', '회국수 ', '성게국수 ', '전복회국수 ', '돔베고기']",0,27,2,5
359,음식점,이어도식당,표선,"['돼지불고기정식 ', '갈치조림 ', '옥돔정식 ', '성게국수 ', '한식']",5,26,2,5
360,음식점,일도 국수,제주시내,"['멸치국수 ', '고기국수 ', '돔베고기']",0,5,2,5
361,음식점,잠녀해녀촌,조천,"['소라구이 ', '전복구이 ', '해산물 ', '성게보말죽 ', '물회']",0,36,2,3
362,음식점,제니스브레드,서귀포시내,"['빵집 ', '베이커리 ', '브런치 ', '커피']",2,11,2,4
363,음식점,제스토리,서귀포시내,"['천혜향 케이크 ', '천혜향 스페셜 주스 ', '구좌 당근 케이크 ', '제스라떼 ', '카페']",0,11,2,5
364,음식점,제주맥주,한림,"['맥주 ', '양조장 ', '크래프트 ', '브루클린브루어리']",1,17,2,5
365,음식점,제주오성,중문,"['통갈치정식 ', '오분자기돌솥밥 ', '통갈치 ', '뚝배기']",0,9,2,4
366,음식점,제주올레횟집,서귀포시내,"['비빔국수 ', '돈가스 ', '새우치즈구이 ', '횟집 ', '매운탕']",1,24,2,5
367,음식점,제주칼국수 제주해물탕,성산,"['해물탕 ', '칼국수 ', '파전']",0,17,2,4
368,음식점,제주토속몸국,제주시내,"['몸국 ', '빙떡 ', '한식 ', '향토음식']",1,32,2,3
369,음식점,제주한면가,제주시내,"['돔베국수 ', '고기국수 ', '보말비빔국수']",3,26,2,5
370,음식점,주르레식당,제주시내,"['파스타 ', '크림딱새우바게트 ', '양식']",0,12,2,3
371,음식점,주상절리회국수,서귀포시내,"['회국수 ', '갈치조림 ', '고등어조림 ', '전복죽 ', '성게미역국 ', '해물전골 ', '돔베고기']",2,13,2,5
372,음식점,중문어촌계해녀의집,중문,"['전복죽 ', '해산물 ', '문어 ', '전복 ', '소라']",1,38,2,4
373,음식점,중식당 청,제주시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '중식']",2,1,2,5
374,음식점,짱아저씨,성산,"['해물탕 ', '조림 ', '구이']",0,5,2,5
