,category,name,location,tag,like,pick,review,rating
57,숙박,블루하와이리조트,한림,['호텔'],2,3,3,4
58,숙박,예이츠산장,남원,['펜션'],0,2,3,4
59,숙박,유월그리고열두마루,구좌,['휴식'],0,1,3,3
60,숙박,이디하우스n카페,구좌,['휴식'],0,10,3,4
61,숙박,일레인호텔,서귀포시내,['호텔'],0,5,3,4
62,숙박,제주인호텔,제주시내,['호텔'],0,2,3,5
63,숙박,제주하이킹 INN(구덕게스트하우스),서귀포시내,['휴식'],1,3,3,5
64,숙박,펄리플러스,제주시내,['호텔'],1,3,3,5
65,숙박,포도호텔,안덕,['호텔'],1,7,3,4
66,숙박,플레이스 캠프 제주,성산,['호텔'],2,10,3,5
67,숙박,하도리일번지,구좌,['펜션'],0,1,3,5
68,숙박,한화리조트 제주,제주시내,['콘도'],12,26,3,5
69,숙박,게으른소나기,구좌,['휴식'],0,5,2,5
70,숙박,구름밭하우스,구좌,['휴식'],3,9,2,3
71,숙박,내도바당펜션,제주시내,['펜션'],0,4,2,4
72,숙박,넙빌레하우스,남원,['휴식'],0,0,2,3
73,숙박,노낭게스트하우스,성산,['휴식'],0,3,2,5
74,숙박,단추스테이 단추숲,한경,['게스트하우스'],0,3,2,3
75,숙박,대명 샤인빌리조트,표선,['휴식'],2,24,2,4
76,숙박,더클라우드호텔,성산,['호텔'],0,13,2,5
77,숙박,돈내코힐 리조트,서귀포시내,['호스텔'],0,8,2,5
78,숙박,동박생이,구좌,['민박'],0,2,2,5
79,숙박,두베하우스,구좌,['휴식'],1,1,2,4
80,숙박,뒹글하우스,구좌,"['휴식 ', ' 구좌 ', ' 게스트하우스']",1,4,2,4
81,숙박,드헤브펜션,구좌,['휴식'],0,3,2,3
82,숙박,라마다 제주 함덕 호텔,조천,['호텔'],0,9,2,5
83,숙박,라마다 제주시티호텔,제주시내,['호텔'],3,7,2,4
84,숙박,라포즈,서귀포시내,['펜션'],2,6,2,5
85,숙박,레드우드하우스,구좌,"['숙소 ', ' 종달리 ', ' 게스트하우스']",0,0,2,5
86,숙박,루시드봉봉,대정,['휴식'],0,3,2,5
87,숙박,몽돌바당,제주시내,['펜션'],1,4,2,5
88,숙박,미도호스텔,서귀포시내,['호스텔'],0,8,2,4
89,숙박,백패커스홈,서귀포시내,['호스텔'],2,5,2,4
90,숙박,베니키아호텔제주,애월,['호텔'],0,3,2,1
91,숙박,봉쟈 게스트하우스,제주시내,['휴식'],0,7,2,4
92,숙박,뽀요요펜션,우도,['펜션'],0,2,2,5
93,숙박,서머셋 제주신화월드 호텔앤리조트,안덕,['호텔'],1,13,2,5
94,숙박,소소게스트하우스,애월,['휴식'],1,3,2,3
95,숙박,소풍(월정리),구좌,"['월정 ', ' 숙박 ', ' 안전인증민박']",4,5,2,5
96,숙박,스위트호텔 제주,중문,['호텔'],0,3,2,5
97,숙박,슴게스트하우스 제주공항점,제주시내,['휴식'],1,7,2,5
98,숙박,엠스테이호텔,서귀포시내,['호텔'],0,8,2,3
99,숙박,연이네다락방 게스트하우스,구좌,['숙박'],0,10,2,4
100,숙박,와이리조트 제주,안덕,['리조트'],1,5,2,5
101,숙박,이런날엔,구좌,['민박'],0,2,2,4
102,숙박,제주 메이 더 호텔 카라반빌리지,구좌,['호텔'],0,5,2,5
103,숙박,제주 에코 스위츠 펜션,서귀포시내,"['휴식 ', '우수관광사업체']",1,6,2,5
104,숙박,제주WE호텔,서귀포시내,['호텔'],0,3,2,4
105,숙박,제주락,서귀포시내,['펜션'],0,2,2,5
106,숙박,제주바다펜션,구좌,['휴식'],0,0,2,5
107,숙박,제주샘모루펜션,서귀포시내,['휴식'],0,1,2,3
108,숙박,제주알호텔(R호텔),제주시내,['휴식/치유'],3,1,2,5
109,숙박,제주에살다,서귀포시내,['휴식'],0,4,2,4
110,숙박,제주카사블랑카펜션,서귀포시내,['휴식/힐링'],4,2,2,5
111,숙박,제주해안휴양펜션(제주해안펜션),안덕,['우수관광사업체'],1,2,2,5
112,숙박,초,성산,['민박'],0,3,2,4
113,숙박,코시롱게스트하우스,성산,['휴식'],0,2,2,3
114,숙박,코즈게스트하우스,안덕,['안전인증숙소'],3,5,2,5
115,숙박,펠리시아호텔,서귀포시내,['호텔'],0,0,2,5
116,숙박,포구민박,애월,['민박'],4,1,2,5
117,숙박,표선이레하우스,표선,['휴식'],1,2,2,4
118,숙박,하바나블루스,한경,['휴식'],2,4,2,5
119,숙박,하이디펜션,안덕,['안전인증숙소'],1,2,2,0
120,숙박,호텔 리젠트마린,제주시내,['호텔'],1,20,2,5
121,숙박,호텔레오,제주시내,['호텔'],3,9,2,5
122,숙박,메리어트관 제주신화월드 호텔앤리조트,안덕,['호텔'],1,8,1,5
123,숙박,JAY&CHLOE,대정,['휴식'],0,6,1,5
124,숙박,JK라마다앙코르 제주연동호텔,제주시내,['호텔'],2,2,1,5
125,숙박,Oh! 세화! (오세화게스트하우스),구좌,"['부모 ', '커플 ', '친구 ', '봄 ', '가을 ', '여름 ', '일출 ', '일몰 ', '밤 ', '올레 ', '오름 ', '해변 ', '4.3 ', '실내']",0,4,1,5
126,숙박,UncleBORO게스트하우스,한경,['민박'],0,0,1,3
127,숙박,가까이에파도소리,제주시내,['펜션'],1,3,1,5
128,숙박,갤럭시호텔 제주,제주시내,['호텔'],1,0,1,4
129,숙박,건축학개론펜션,성산,['휴식'],1,1,1,3
130,숙박,게스트하우스 클럽 제이제이,중문,['게스트하우스'],0,3,1,5
131,숙박,고망난돌민박가든,성산,['민박'],0,0,1,5
132,숙박,골든파크호텔,제주시내,['호텔'],0,0,1,4
133,숙박,그랜드메르호텔,서귀포시내,['휴식'],2,3,1,4
134,숙박,그린트리인서귀포호텔,서귀포시내,['호텔'],0,2,1,5
135,숙박,끄라비펜션,서귀포시내,['펜션'],2,5,1,5
136,숙박,나무사이로햇살이,구좌,['휴식'],1,1,1,3
137,숙박,나무처럼 게스트하우스,한림,['안전인증숙소'],0,6,1,5
138,숙박,난드르통나무집,안덕,['펜션'],1,1,1,5
139,숙박,남촌풀하우스,표선,['펜션'],0,0,1,5
140,숙박,노을과어울림,대정,['휴식'],0,2,1,5
141,숙박,단빌리지게스트하우스,한경,['게스트하우스'],1,1,1,5
142,숙박,단추스테이,한림,[],0,1,1,5
143,숙박,더들집,구좌,[],0,1,1,5
144,숙박,더베이리조트,서귀포시내,['호스텔'],1,2,1,3
145,숙박,도시락게스트하우스,성산,['게스트하우스'],0,0,1,5
146,숙박,동원리조트제주,서귀포시내,['호텔'],0,0,1,5
147,숙박,디아넥스 호텔,안덕,['콘도'],0,8,1,3
148,숙박,디오션힐,안덕,['호텔'],0,3,1,5
149,숙박,또랑게스트하우스,제주시내,"['아라동 ', ' 게스트하우스']",1,0,1,5
150,숙박,뚜르드제주게스트하우스,구좌,['안전인증숙소'],0,2,1,5
151,숙박,라림부띠끄호텔,안덕,['호텔'],0,2,1,3
152,숙박,라온호텔앤리조트,한림,['호텔'],0,4,1,5
153,숙박,레프트핸더 게스트하우스,구좌,['게스트하우스'],0,1,1,5
154,숙박,로뎀펜션,우도,['펜션'],0,1,1,5
155,숙박,루미수다게스트하우스,제주시내,['게스트하우스'],0,3,1,5
156,숙박,리치망고펜션,우도,['펜션'],0,2,1,5
157,숙박,마니주팬션,제주시내,[],0,2,1,4
158,숙박,몽마르뜨펜션,애월,['펜션'],0,2,1,5
159,숙박,물고기나무게스트하우스,성산,['휴식'],0,1,1,5
160,숙박,미라클게스트하우스,제주시내,['휴식'],0,1,1,3
161,숙박,미소게스트하우스,제주시내,['휴식'],1,5,1,5
162,숙박,발리인제주,구좌,['펜션'],1,5,1,5
163,숙박,밭담사이,구좌,"['숙박 ', ' 민박 ', ' 종달']",1,1,1,4
164,숙박,밸류호텔 서귀포(VALUE HOTEL Seogwipo JS),서귀포시내,['호텔'],1,6,1,3
165,숙박,베이힐 풀앤빌라,서귀포시내,['콘도'],1,5,1,5
166,숙박,보리게스트하우스,구좌,['휴식'],0,4,1,5
167,숙박,봄그리고가을호텔&리조트,성산,['호텔'],1,20,1,3
168,숙박,북마크하우스&카페,대정,[],0,1,1,5
169,숙박,북촌플레이스,조천,['펜션'],0,1,1,5
170,숙박,브릭216,서귀포시내,['휴식'],0,1,1,3
171,숙박,블란디야,서귀포시내,[],0,0,1,3
172,숙박,블랙스톤리조트,한림,['휴식'],0,1,1,5
173,숙박,비비엔다,구좌,['휴식'],0,1,1,3
174,숙박,비안,제주시내,['휴식'],1,2,1,3
175,숙박,빌림,제주시내,['민박'],2,8,1,5
176,숙박,산토리니 펜션,애월,['펜션'],0,1,1,5
177,숙박,선샤인호텔,조천,['호텔'],0,4,1,5
178,숙박,섬타임즈,제주시내,['휴식'],0,4,1,3
179,숙박,성산풀하우스,성산,['펜션'],1,2,1,5
180,숙박,소낭게스트하우스,구좌,['휴식'],0,3,1,5
181,숙박,소라담하우스,조천,['휴식'],1,0,1,5
182,숙박,소랑풀빌라,조천,['휴식'],0,2,1,3
183,숙박,소랑호젠,남원,['펜션'],0,1,1,5
184,숙박,소섬바당,우도,['게스트하우스'],1,3,1,5
185,숙박,솔바람풍경소리펜션,남원,['펜션'],1,0,1,5
186,숙박,수앤수가족호텔,애월,['휴식'],0,4,1,5
187,숙박,쉴만한 물가,한림,['민박'],0,0,1,3
188,숙박,스카이워커,제주시내,[],0,0,1,4
189,숙박,슬로우리제주 민박,애월,[],0,0,1,5
190,숙박,신화관 제주신화월드 호텔 앤 리조트,안덕,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '휴식/힐링']",0,2,1,5
191,숙박,씨앤관광호텔,제주시내,['호텔'],1,2,1,5
192,숙박,씨엘블루호텔,제주시내,['호텔'],0,3,1,5
193,숙박,씨오르리조트,서귀포시내,"['부모 ', '커플 ', '친구 ', '아이 ', '사계절']",0,0,1,4
194,숙박,아올키즈펜션,안덕,['휴식'],0,0,1,3
195,숙박,아인스호텔,서귀포시내,['호텔'],0,2,1,5
196,숙박,아프리카게스트하우스,조천,['휴식'],0,2,1,3
197,숙박,알랑가게스트하우스,안덕,['게스트하우스'],1,0,1,4
198,숙박,애월포구풍경,애월,['펜션'],0,0,1,5
199,숙박,야스라기펜션,애월,['휴식'],0,1,1,5
200,숙박,언덕위에 빨간지붕,성산,['안전인증숙소'],1,7,1,5
201,숙박,에덴통나무빌리지,한경,['펜션'],0,1,1,5
202,숙박,여울목게스트하우스(월정리),구좌,"['숙소 ', ' 월정 ', ' 게스트하우스']",0,2,1,3
203,숙박,예촌민박,남원,[],0,1,1,5
204,숙박,외돌개나라,서귀포시내,['숙소'],1,0,1,5
205,숙박,용두암빌리지,제주시내,['휴식'],0,1,1,5
206,숙박,우도피아,우도,['민박'],3,7,1,5
207,숙박,우리희망이 게스트하우스,조천,"['안전인증숙소 ', ' 게스트하우스']",5,7,1,5
208,숙박,위더스펜션,애월,['펜션'],0,1,1,5
209,숙박,유앤아이게스트하우스,제주시내,['숙박'],0,0,1,2
210,숙박,제니빌펜션,남원,['휴식'],0,2,1,3
211,숙박,제이드림호텔(jdream hotel),제주시내,['호텔'],2,2,1,5
212,숙박,제주 오션팰리스 호텔,서귀포시내,['호텔'],0,9,1,3
213,숙박,제주도 레인보우,구좌,"['커플 ', '혼자 ', '친구 ', '휴식 ', ' 구좌 ', ' 펜션']",0,0,1,5
214,숙박,제주둥지펜션,애월,"['부모 ', '커플 ', '친구 ', '아이 ', '사계절 ', '펜션 ', '온수수영장 ', '독채펜션 ', '편백나무 ', '바베큐']",1,0,1,5
215,숙박,제주로얄호텔,제주시내,['호텔'],0,0,1,3
216,숙박,제주마리나관광호텔,제주시내,['휴식'],0,0,1,4
217,숙박,제주시드니호텔,애월,['호텔'],0,4,1,4
218,숙박,제주썬호텔&카지노,제주시내,['호텔'],1,2,1,5
219,숙박,제주애단비,한경,['휴식'],0,1,1,3
220,숙박,제주엘루이호텔,제주시내,['휴식/힐링'],0,0,1,4
221,숙박,제주엠리조트,서귀포시내,"['부모 ', '아이 ', '친구 ', '커플 ', '가족 ', '단체 ', '휴식']",1,3,1,5
222,숙박,제주오리엔탈호텔,제주시내,['휴식'],3,3,1,5
223,숙박,제주이야기펜션,애월,['휴식/힐링'],0,0,1,3
224,숙박,제주토브,서귀포시내,['휴식/힐링'],0,0,1,4
225,숙박,중문그린힐통나무펜션,서귀포시내,"['휴식 ', ' 중문그린힐']",3,6,1,5
226,숙박,중문스테이,서귀포시내,['호텔'],0,1,1,3
227,숙박,지니코티지,한경,['휴식'],0,1,1,3
228,숙박,쫄깃센터,한림,[],0,1,1,5
229,숙박,청춘게스트하우스,서귀포시내,['휴식'],0,0,1,3
230,숙박,초원게스트하우스,우도,['휴식'],0,3,1,5
231,숙박,콴도제주,남원,[],0,1,1,5
232,숙박,토스카나호텔,서귀포시내,['호텔'],1,11,1,4
233,숙박,통나무파크,애월,['휴식'],0,1,1,3
234,숙박,파크 선샤인 제주,서귀포시내,['호텔'],5,9,1,5
235,숙박,팜핑제주,서귀포시내,"['야영장 ', '캠핑장']",1,0,1,3
236,숙박,퍼시픽호텔,제주시내,['호텔'],2,2,1,4
237,숙박,펜션머물다,서귀포시내,['휴식'],0,1,1,5
238,숙박,편운산장,성산,[],0,5,1,5
239,숙박,풍경호텔(풍경관광호텔),서귀포시내,['호텔'],0,1,1,4
240,숙박,프레리아,애월,['펜션'],0,2,1,5
241,숙박,하늘고래,한림,['휴식'],2,4,1,5
242,숙박,하도리보통날,구좌,['휴식'],0,2,1,3
243,숙박,하도하도1929,구좌,['펜션'],0,0,1,5
244,숙박,하랑 게스트하우스,대정,[],0,3,1,5
245,숙박,하얀산호민박,우도,['민박'],0,0,1,5
246,숙박,한라궁,서귀포시내,['휴식'],2,1,1,1
247,숙박,함덕산티아고게스트하우스,조천,['휴식'],0,0,1,3
248,숙박,해바라기,한림,['휴식'],0,0,1,5
249,숙박,해바라기 펜션,표선,['펜션'],0,0,1,5
250,숙박,해변산책펜션,애월,['휴식'],0,2,1,4
251,숙박,해안길펜션,우도,['펜션'],0,0,1,5
252,숙박,헤리티지,애월,['휴식'],0,4,1,5
253,숙박,협재해오름펜션,한림,['안전인증숙소'],0,1,1,5
254,숙박,호스텔린든(Hostel lyndon),제주시내,['휴식'],2,5,1,5
255,숙박,호텔 스카이파크 제주1호점,제주시내,['호텔'],0,2,1,5
256,숙박,호텔난타,제주시내,['호텔'],1,15,1,4
257,숙박,홍익샤모니리조트,서귀포시내,['유스호스텔'],0,1,1,5
258,숙박,휘슬락호텔,제주시내,['호텔'],1,5,1,4
259,숙박,흰고래게스트하우스,서귀포시내,['게스트하우스'],0,0,1,5
260,숙박,흰수염고래리조트,애월,['휴식'],1,6,1,5
261,숙박,1915 지오하우스,성산,['휴식'],0,1,0,0
262,숙박,521 게스트 하우스,애월,['안전인증숙소'],0,1,0,0
263,숙박,be Lazy B&B,남원,['휴식'],1,2,0,0
264,숙박,BK호텔제주,서귀포시내,['호텔'],1,2,0,0
265,숙박,cafe말/개스트하우스 말,서귀포시내,['휴식'],0,0,0,0
266,숙박,CS빌리지,애월,['펜션'],0,0,0,0
267,숙박,For 安(포안),한림,['휴식'],0,0,0,0
268,숙박,IGH펜션,한경,['펜션'],0,0,0,0
269,숙박,JJ하우스,서귀포시내,['펜션'],0,0,0,0
270,숙박,UTS제주골프빌리지,애월,['리조트'],0,1,0,0
271,숙박,ZeZuZip,성산,['게스트하우스'],0,2,0,0
272,숙박,가름게스트하우스,서귀포시내,['휴식'],0,1,0,0
273,숙박,가비오타 펜션,구좌,['안전인증숙소'],11,10,0,0
274,숙박,가산토방,서귀포시내,['휴식'],0,1,0,0
275,숙박,가이아호텔,제주시내,['호텔'],4,2,0,0
276,숙박,가파도민박,가파도,[],0,0,0,0
277,숙박,가파도상동펜션,가파도,[],0,0,0,0
278,숙박,간드락게스트하우스,제주시내,['휴식'],0,0,0,0
279,숙박,감비나무,구좌,['휴식'],0,1,0,0
280,숙박,강남하우스펜션,대정,['휴식'],0,0,0,0
281,숙박,강정서부민박,서귀포시내,['민박'],0,0,0,0
282,숙박,개스트하우스 말2,안덕,"['농어촌민박 ', ' 민박']",0,0,0,0
283,숙박,갤러리민박,추차도,"['마당이쁜곳 ', '애완동물동반 ', '추자도']",0,0,0,0
284,숙박,갯바위펜션,서귀포시내,['펜션'],0,0,0,0
285,숙박,거드락지민박,한림,[],0,3,0,0
286,숙박,게스트하우스7,제주시내,"['안전인증숙소 ', '']",2,7,0,0
287,숙박,게으르게,조천,['펜션'],0,1,0,0
288,숙박,고려민박,추차도,"['추자애완동물동반 ', '추자바비큐장 ', '추자도']",0,0,0,0
289,숙박,고불락하우스,애월,['.'],0,0,0,0
290,숙박,골드원 호텔 & 스위트,서귀포시내,"['호텔 ', ' 서귀포']",1,0,0,0
291,숙박,골든비치,제주시내,['펜션'],0,0,0,0
292,숙박,골든튤립 제주 성산호텔,성산,['호텔'],3,17,0,0
293,숙박,곰씨비씨게스트하우스,안덕,['휴식'],0,0,0,0
294,숙박,공감민박,성산,['휴식/치유'],0,0,0,0
295,관광지,관음사 야영장,제주시내,"['캠핑 ', ' 관음사 ', ' 한라산']",2,1,0,0
296,숙박,구름비낭,한경,[],0,1,0,0
297,숙박,굿데이 펜션,서귀포시내,['휴식'],0,0,0,0
298,숙박,그라벨호텔제주,제주시내,['호텔'],2,9,0,0
299,숙박,그랜드 조선 제주,중문,['휴식/힐링'],0,0,0,0
300,숙박,그랜드 하얏트 제주,제주시내,"['부모 ', '커플 ', '아이 ', '휴식/힐링 ', '쇼핑 ', '사계절']",0,0,0,0
301,숙박,그린나래,제주시내,['펜션'],0,1,0,0
302,숙박,그린민박,추차도,"['단체숙소 ', '추자도시락 ', '추자도']",0,0,0,0
303,숙박,그린사이드펜션,서귀포시내,['휴식'],0,0,0,0
304,숙박,그림같은집,서귀포시내,['휴식'],0,0,0,0
305,숙박,그림같은풍경,대정,['휴식'],0,0,0,0
306,숙박,그림그리는펜션,성산,['펜션'],0,0,0,0
307,숙박,그림리조트,제주시내,['그림리조트'],0,1,0,0
308,숙박,글라라의집,안덕,[],0,1,0,0
309,숙박,금서방네이층집,안덕,['게스트하우스'],0,1,0,0
310,숙박,기분좋은 민박,구좌,['휴식'],0,0,0,0
311,숙박,길섶나그네펜션,조천,['휴식'],0,0,0,0
312,숙박,김군아미고게스트하우스,애월,"['애월 ', ' 게스트하우스']",0,1,0,0
313,숙박,김녕몽생이,구좌,['펜션'],0,2,0,0
314,숙박,김녕한옥 용암정원,구좌,['펜션'],0,2,0,0
315,숙박,김선장네 민박,추차도,"['추자포토존 ', '추자숙소 ', '추자도']",0,0,0,0
316,숙박,까사데비발디호텔,안덕,['호텔'],0,1,0,0
317,숙박,꽃머채 펜션,애월,['펜션'],0,1,0,0
318,숙박,꽃향기바다소리,한경,['펜션'],0,0,0,0
319,숙박,꿀잠자리,대정,['펜션'],0,2,0,0
320,숙박,꿈꾸는 노마드,서귀포시내,['펜션'],1,2,0,0
321,숙박,꿈꾸는바다,제주시내,['휴식'],0,0,0,0
322,숙박,꿈꾸는정원,조천,['민박'],0,1,0,0
323,숙박,나무아래독채펜션,구좌,[],0,4,0,0
324,숙박,나무이야기,남원,['게스트하우스'],0,0,0,0
325,숙박,나무이야기 하우스,표선,['펜션'],0,0,0,0
326,숙박,나무이야기게스트하우스,남원,['휴식'],0,0,0,0
327,숙박,나무이야기게스트하우스 2호점,남원,['게스트하우스'],0,1,0,0
328,숙박,나무이야기게스트하우스 3호점,표선,['게스트하우스'],0,1,0,0
329,숙박,나무향기펜션,제주시내,['휴식'],0,0,0,0
330,숙박,나바론 민박,추차도,"['추자나바론 ', '바비큐장 ', '추자도']",0,0,0,0
331,숙박,나바론민박,제주시내,['민박'],0,1,0,0
332,숙박,나비스호텔,애월,['호텔'],0,1,0,0
333,숙박,나인스파빌,애월,[],0,3,0,0
334,숙박,남쪽나라빌,중문,['펜션'],0,0,0,0
335,숙박,낭만펜션,제주시내,['휴식'],0,0,0,0
336,숙박,내사랑추자야펜션민박,추차도,"['선상낚시 ', '선상관광 ', '스노쿨링 ', '추자도']",0,0,0,0
337,숙박,노닐다 게스트하우스,우도,['게스트하우스'],0,1,0,0
338,숙박,노블렛휴양펜션,남원,['펜션'],0,0,0,0
339,숙박,노을과 포도향기,애월,['펜션'],0,0,0,0
340,숙박,노을과원담,한경,['민박'],0,0,0,0
341,숙박,노을담은뜨락,대정,['펜션'],0,0,0,0
342,숙박,놀멍쉬멍고르멍,구좌,['휴식'],0,1,0,0
343,숙박,눈먼고래,조천,[],1,2,0,0
344,숙박,뉴그린모텔,표선,['모텔'],0,0,0,0
345,숙박,뉴그린펜션,표선,['펜션'],0,0,0,0
346,숙박,뉴아일랜드민박,추차도,"['추자민박 ', '추자신앙 ', '추자마당']",0,0,0,0
347,숙박,뉴아일랜드호텔,제주시내,['호텔'],0,0,0,0
348,숙박,뉴제주호텔,제주시내,['휴식/힐링'],0,1,0,0
349,숙박,뉴코리아유스호스텔,애월,['휴식'],0,1,0,0
350,숙박,느르왓,한경,[],0,0,0,0
351,숙박,늘바다통나무펜션,안덕,['펜션'],0,1,0,0
352,숙박,늘송파크텔,제주시내,['우수관광사업체'],0,1,0,0
353,숙박,늘푸른 게스트하우스,대정,[],0,1,0,0
354,숙박,늘해랑펜션,서귀포시내,['펜션'],0,0,0,0
355,숙박,다노이커플펜션,구좌,['펜션'],1,0,0,0
356,숙박,다락마마,구좌,['안전인증숙소'],6,4,0,0
357,숙박,다래산장,애월,['펜션'],0,3,0,0
358,숙박,다미네민박,추차도,"['추자항근처 ', '추자숙박 ', '추자도']",0,0,0,0
359,숙박,다솜펜션,서귀포시내,['휴식'],0,0,0,0
360,숙박,다올제민박,구좌,[],0,0,0,0
361,숙박,다이브게스트하우스,서귀포시내,[],0,0,0,0
362,숙박,다이아몬드 호텔,제주시내,['호텔'],2,3,0,0
363,숙박,다인리조트,애월,"['야영장 ', '캠핑장']",0,4,0,0
364,숙박,다인오세아노 호텔,애월,['호텔'],2,3,0,0
365,숙박,달빛고운펜션,구좌,['펜션'],0,0,0,0
366,숙박,달빛바다,제주시내,[],0,2,0,0
367,숙박,달자펜션,애월,['휴식'],0,3,0,0
368,숙박,달집게스트하우스,구좌,[],0,1,0,0
369,숙박,달콤한소금만들기,안덕,['민박'],0,2,0,0
370,숙박,달콤한아침,구좌,[],0,1,0,0
371,숙박,담앤루펜션리조트,서귀포시내,['휴식'],0,8,0,0
372,숙박,대물민박,추차도,"['추자민박 ', '추자해수욕장 ', '추자도']",0,0,0,0
373,숙박,더 프라이빗 시로,한경,[],0,0,0,0
374,숙박,더갤러리펜션,조천,['펜션'],1,2,0,0
375,숙박,더그랜드섬오름,서귀포시내,['휴식/힐링'],0,0,0,0
376,숙박,더레드관광호텔,제주시내,['호텔'],0,0,0,0
377,숙박,더블루제주,서귀포시내,['휴식'],0,0,0,0
378,숙박,더비비스제주,서귀포시내,['펜션'],0,0,0,0
379,숙박,더쉼팡스파&풀빌라,표선,['풀빌라'],0,0,0,0
380,숙박,더아름다운펜션,서귀포시내,['휴식'],0,0,0,0
381,숙박,더큐브리조트 제주,서귀포시내,"['서귀포 ', ' 숙소 ', ' 리조트']",0,2,0,0
382,숙박,더하도스파빌라,구좌,[],0,0,0,0
383,숙박,더하우스펜션,구좌,['펜션'],0,2,0,0
384,숙박,데이즈호텔 제주서귀포오션,서귀포시내,['호텔'],2,10,0,0
385,숙박,도도펜션,안덕,['.'],0,2,0,0
386,숙박,도로시게스트하우스,성산,[],0,1,0,0
387,숙박,도일모텔,제주시내,['여관'],0,0,0,0
388,숙박,돌고래하우스(캠핑장),서귀포시내,"['야영장 ', '캠핑장']",1,0,0,0
389,숙박,돌꽃펜션,제주시내,"['펜션 ', ' 제주시 ', ' 용담해안도로']",0,1,0,0
390,숙박,돌담민박,애월,['민박'],0,0,0,0
391,숙박,돌담한길펜션,남원,"['숙소 ', ' 웰니스 ', ' 힐링']",1,0,0,0
392,숙박,돌집조앤정,구좌,['민박'],0,2,0,0
393,숙박,동굴민박,우도,['민박'],0,0,0,0
394,숙박,동막골게스트하우스,안덕,[],0,1,0,0
395,숙박,동백동산펜션,조천,[],0,0,0,0
396,숙박,동복리671,구좌,"['동복 ', ' 게스트하우스']",0,1,0,0
397,숙박,동산나라펜션,서귀포시내,['휴식'],0,0,0,0
398,숙박,동양콘도,애월,['콘도'],0,1,0,0
399,숙박,동일민박,추차도,"['추자민박 ', '추자도']",0,0,0,0
400,숙박,동촌하우스,구좌,['펜션'],0,0,0,0
401,숙박,두리안펜션,남원,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '펜션 ', '휴식']",0,2,0,0
402,숙박,드림캐슬,남원,['펜션'],0,0,0,0
403,숙박,등대민박,추차도,"['추자등대산공원 ', '추자민박 ', '추자도']",0,0,0,0
404,숙박,디셈버호텔,제주시내,['휴식/힐링'],0,3,0,0
405,숙박,디스이즈핫,구좌,['휴식'],0,0,0,0
406,숙박,땅콩펜션,우도,[],0,1,0,0
407,숙박,또오크라,애월,['펜션'],0,0,0,0
408,숙박,또올레펜션&게스트하우스,한경,['펜션'],0,0,0,0
409,숙박,뜨레향 펜션,남원,['안전인증숙소'],0,0,0,0
410,숙박,뜨리바다펜션,남원,['펜션'],0,0,0,0
411,숙박,라마다 앙코르 서귀포 이스트 호텔,서귀포시내,['호텔'],1,8,0,0
412,숙박,라마다앙코르 서귀포호텔,서귀포시내,['휴식/치유'],0,0,0,0
413,숙박,라메종베니in제주,성산,['게스트하우스'],1,0,0,0
414,숙박,라벤다호텔,서귀포시내,['호텔'],0,2,0,0
415,숙박,라신비,한림,['안전인증숙소'],2,0,0,0
416,숙박,라오체리조트,서귀포시내,['휴식'],0,1,0,0
417,숙박,라이온힐펜션,안덕,['팬션'],0,1,0,0
418,숙박,라자관광호텔,제주시내,['호텔'],0,0,0,0
419,숙박,라파로마휴양펜션,한림,['펜션'],0,2,0,0
420,숙박,란펜션,제주시내,['펜션'],0,0,0,0
421,숙박,랑주호텔,서귀포시내,['호텔'],1,0,0,0
422,숙박,런호텔,서귀포시내,['숙박'],0,0,0,0
423,숙박,레디메이드,구좌,['민박'],0,1,0,0
424,숙박,레몬이네 민박,추차도,"['나바론하늘길 ', '후포해변 ', '추자도']",0,0,0,0
425,숙박,레몬트리게스트하우스,대정,['게스트하우스'],0,2,0,0
426,숙박,레이크힐스 제주 리조트,서귀포시내,['콘도'],0,0,0,0
427,숙박,레지나팬션,서귀포시내,['펜션'],0,0,0,0
428,숙박,로그맨하우스,애월,['펜션'],0,0,0,0
429,숙박,로그밸리,애월,['휴식'],0,1,0,0
430,숙박,로그빌리지 펜션,표선,['펜션'],0,0,0,0
431,숙박,로베로호텔,제주시내,['호텔'],0,0,0,0
432,숙박,로즈비치,조천,['펜션'],0,0,0,0
433,숙박,루시드엠,안덕,[],0,0,0,0
434,숙박,루체빌리조트,안덕,['콘도'],2,6,0,0
435,숙박,루하우스,표선,['민박'],0,0,0,0
436,숙박,리니민박(RINY),표선,[],3,4,0,0
437,숙박,리버풀펜션,제주시내,['펜션'],0,0,0,0
438,숙박,리치웨이 펜션,남원,[],0,0,0,0
439,숙박,마눌펜션,애월,"['안전인증민박 ', ' 스몰웨딩 ', ' 감귤체험 ', ' 펜션']",1,1,0,0
440,숙박,마당돌펜션,대정,['휴식'],0,2,0,0
441,숙박,마라도게스트하우스,마라도,['휴식'],0,0,0,0
442,숙박,마라도별장,마라도,['마라도'],0,0,0,0
443,숙박,마레카펜션,한림,[],0,0,0,0
444,숙박,마리아주펜션,성산,['펜션'],0,0,0,0
445,숙박,마린포트리조트,서귀포시내,['호텔'],1,0,0,0
